Date,Time,WL
2022-11-23,00:15:48,70
2022-11-23,00:15:48,70
2022-11-23,00:15:49,70
2022-11-23,00:15:51,70
2022-11-23,00:15:52,70
2022-11-23,00:15:52,70
2022-11-23,00:15:53,70
2022-11-23,00:15:55,70
2022-11-23,00:15:55,70
2022-11-23,00:15:57,70
2022-11-23,00:15:58,70
2022-11-23,00:15:58,70
2022-11-23,00:16:00,70
2022-11-23,00:16:01,80
2022-11-23,00:16:02,80
2022-11-23,00:16:03,80
2022-11-23,00:00:00,0
2022-11-23,00:00:01,25
2022-11-23,00:00:01,40
2022-11-23,00:00:03,40
2022-11-23,00:00:04,40
2022-11-23,00:00:05,40
2022-11-23,00:00:06,40
2022-11-23,00:00:07,40
2022-11-23,00:00:08,40
2022-11-23,00:00:08,40
2022-11-23,00:00:10,40
2022-11-23,00:00:11,40
2022-11-23,00:00:12,40
2022-11-23,00:00:13,40
2022-11-23,00:00:14,40
2022-11-23,00:00:15,40
2022-11-23,00:00:16,40
2022-11-23,00:00:17,40
2022-11-23,00:00:18,40
2022-11-23,00:00:19,40
2022-11-23,00:00:20,40
2022-11-23,00:00:21,40
2022-11-23,00:00:22,40
2022-11-23,00:00:23,40
2022-11-23,00:00:24,40
2022-11-23,00:00:25,40
2022-11-23,00:00:26,40
2022-11-23,00:00:27,40
2022-11-23,00:00:28,40
2022-11-23,00:00:29,40
2022-11-23,00:00:30,40
2022-11-23,00:00:31,40
2022-11-23,00:00:32,40
2022-11-23,00:00:33,40
2022-11-23,00:00:34,40
2022-11-23,00:00:35,40
2022-11-23,00:00:36,40
2022-11-23,00:00:37,40
2022-11-23,00:00:38,40
2022-11-23,00:00:39,40
2022-11-23,00:00:40,40
2022-11-23,00:00:42,40
2022-11-23,00:00:42,40
2022-11-23,00:00:43,40
2022-11-23,00:00:45,40
2022-11-23,00:00:45,40
2022-11-23,00:00:46,40
2022-11-23,00:00:48,40
2022-11-23,00:00:49,40
2022-11-23,00:00:49,40
2022-11-23,00:00:51,40
2022-11-23,00:00:52,40
2022-11-23,00:00:52,40
2022-11-23,00:00:53,40
2022-11-23,00:00:55,40
2022-11-23,00:00:55,40
2022-11-23,00:00:57,40
2022-11-23,00:00:58,40
2022-11-23,00:00:59,40
2022-11-23,00:01:00,40
2022-11-23,00:01:01,40
2022-11-23,00:01:02,40
2022-11-23,00:01:03,40
2022-11-23,00:01:04,40
2022-11-23,00:01:05,40
2022-11-23,00:01:06,40
2022-11-23,00:01:07,40
2022-11-23,00:01:08,40
2022-11-23,00:01:08,40
2022-11-23,00:01:10,40
2022-11-23,00:01:11,40
2022-11-23,00:01:12,40
2022-11-23,00:01:13,40
2022-11-23,00:01:14,40
2022-11-23,00:01:15,40
2022-11-23,00:01:16,40
2022-11-23,00:01:17,40
2022-11-23,00:01:18,40
2022-11-23,00:01:19,40
2022-11-23,00:01:20,40
2022-11-23,00:01:21,40
2022-11-23,00:01:22,40
2022-11-23,00:01:23,40
2022-11-23,00:01:24,40
2022-11-23,00:01:25,40
2022-11-23,00:01:26,40
2022-11-23,00:01:27,40
2022-11-23,00:01:28,40
2022-11-23,00:01:29,40
2022-11-23,00:01:30,40
2022-11-23,00:01:31,40
2022-11-23,00:01:32,40
2022-11-23,00:01:33,40
2022-11-23,00:01:34,40
2022-11-23,00:01:36,40
2022-11-23,00:01:36,40
2022-11-23,00:01:37,40
2022-11-23,00:01:38,40
2022-11-23,00:01:39,40
2022-11-23,00:01:40,40
2022-11-23,00:01:42,40
2022-11-23,00:01:42,40
2022-11-23,00:01:43,40
2022-11-23,00:01:45,40
2022-11-23,00:01:45,40
2022-11-23,00:01:46,40
2022-11-23,00:01:48,40
2022-11-23,00:01:49,40
2022-11-23,00:01:49,40
2022-11-23,00:01:51,40
2022-11-23,00:01:52,40
2022-11-23,00:01:52,40
2022-11-23,00:01:53,40
2022-11-23,00:01:55,40
2022-11-23,00:01:55,40
2022-11-23,00:01:57,40
2022-11-23,00:01:58,40
2022-11-23,00:01:59,40
2022-11-23,00:02:00,40
2022-11-23,00:02:01,40
2022-11-23,00:02:02,40
2022-11-23,00:02:03,40
2022-11-23,00:02:04,40
2022-11-23,00:02:05,40
2022-11-23,00:02:06,40
2022-11-23,00:02:07,40
2022-11-23,00:02:08,40
2022-11-23,00:02:09,40
2022-11-23,00:02:10,40
2022-11-23,00:02:11,40
2022-11-23,00:02:12,40
2022-11-23,00:02:13,40
2022-11-23,00:02:14,40
2022-11-23,00:02:15,40
2022-11-23,00:02:16,40
2022-11-23,00:02:17,40
2022-11-23,00:02:18,40
2022-11-23,00:02:19,40
2022-11-23,00:02:20,40
2022-11-23,00:02:21,40
2022-11-23,00:02:22,40
2022-11-23,00:02:23,40
2022-11-23,00:02:24,40
2022-11-23,00:02:25,40
2022-11-23,00:02:26,40
2022-11-23,00:02:27,40
2022-11-23,00:02:28,40
2022-11-23,00:02:29,40
2022-11-23,00:02:30,40
2022-11-23,00:02:31,40
2022-11-23,00:02:33,40
2022-11-23,00:02:33,40
2022-11-23,00:02:34,40
2022-11-23,00:02:36,40
2022-11-23,00:02:36,40
2022-11-23,00:02:37,40
2022-11-23,00:02:38,40
2022-11-23,00:02:39,40
2022-11-23,00:02:40,40
2022-11-23,00:02:42,40
2022-11-23,00:02:43,40
2022-11-23,00:02:43,40
2022-11-23,00:02:45,40
2022-11-23,00:02:46,40
2022-11-23,00:02:46,40
2022-11-23,00:02:48,40
2022-11-23,00:02:49,40
2022-11-23,00:02:49,40
2022-11-23,00:02:51,40
2022-11-23,00:02:52,40
2022-11-23,00:02:52,40
2022-11-23,00:02:53,40
2022-11-23,00:02:55,40
2022-11-23,00:02:56,40
2022-11-23,00:02:57,40
2022-11-23,00:02:58,40
2022-11-23,00:02:59,40
2022-11-23,00:03:00,40
2022-11-23,00:03:01,40
2022-11-23,00:03:02,40
2022-11-23,00:03:03,40
2022-11-23,00:03:04,40
2022-11-23,00:03:05,40
2022-11-23,00:03:06,40
2022-11-23,00:03:07,40
2022-11-23,00:03:08,40
2022-11-23,00:03:09,40
2022-11-23,00:03:10,40
2022-11-23,00:03:11,40
2022-11-23,00:03:12,40
2022-11-23,00:03:13,40
2022-11-23,00:03:14,40
2022-11-23,00:03:15,40
2022-11-23,00:03:16,40
2022-11-23,00:03:17,40
2022-11-23,00:03:18,40
2022-11-23,00:03:19,40
2022-11-23,00:03:20,40
2022-11-23,00:03:21,40
2022-11-23,00:03:22,40
2022-11-23,00:03:23,40
2022-11-23,00:03:24,40
2022-11-23,00:03:25,40
2022-11-23,00:03:27,40
2022-11-23,00:03:27,40
2022-11-23,00:03:28,40
2022-11-23,00:03:30,40
2022-11-23,00:03:30,40
2022-11-23,00:03:31,40
2022-11-23,00:03:33,40
2022-11-23,00:03:33,40
2022-11-23,00:03:34,40
2022-11-23,00:03:36,40
2022-11-23,00:03:37,40
2022-11-23,00:03:37,40
2022-11-23,00:03:38,40
2022-11-23,00:03:40,40
2022-11-23,00:03:40,40
2022-11-23,00:03:42,40
2022-11-23,00:03:43,40
2022-11-23,00:03:43,40
2022-11-23,00:03:45,40
2022-11-23,00:03:46,40
2022-11-23,00:03:46,40
2022-11-23,00:03:48,40
2022-11-23,00:03:49,40
2022-11-23,00:03:50,40
2022-11-23,00:03:51,40
2022-11-23,00:03:52,40
2022-11-23,00:03:53,40
2022-11-23,00:03:53,40
2022-11-23,00:03:55,40
2022-11-23,00:03:56,40
2022-11-23,00:03:57,40
2022-11-23,00:03:58,40
2022-11-23,00:03:59,40
2022-11-23,00:04:00,40
2022-11-23,00:04:01,50
2022-11-23,00:04:02,50
2022-11-23,00:04:03,50
2022-11-23,00:04:04,50
2022-11-23,00:04:05,50
2022-11-23,00:04:06,50
2022-11-23,00:04:07,50
2022-11-23,00:04:08,50
2022-11-23,00:04:09,50
2022-11-23,00:04:10,50
2022-11-23,00:04:11,50
2022-11-23,00:04:12,50
2022-11-23,00:04:13,50
2022-11-23,00:04:14,50
2022-11-23,00:04:15,50
2022-11-23,00:04:16,50
2022-11-23,00:04:17,50
2022-11-23,00:04:18,50
2022-11-23,00:04:19,50
2022-11-23,00:04:20,50
2022-11-23,00:04:21,50
2022-11-23,00:04:22,50
2022-11-23,00:04:23,50
2022-11-23,00:04:24,50
2022-11-23,00:04:25,50
2022-11-23,00:04:27,50
2022-11-23,00:04:27,50
2022-11-23,00:04:28,50
2022-11-23,00:04:30,50
2022-11-23,00:04:30,50
2022-11-23,00:04:31,50
2022-11-23,00:04:33,50
2022-11-23,00:04:33,50
2022-11-23,00:04:34,50
2022-11-23,00:04:36,50
2022-11-23,00:04:37,50
2022-11-23,00:04:37,50
2022-11-23,00:04:38,50
2022-11-23,00:04:40,50
2022-11-23,00:04:40,50
2022-11-23,00:04:42,50
2022-11-23,00:04:43,50
2022-11-23,00:04:44,50
2022-11-23,00:04:45,50
2022-11-23,00:04:46,50
2022-11-23,00:04:47,50
2022-11-23,00:04:48,50
2022-11-23,00:04:49,50
2022-11-23,00:04:50,50
2022-11-23,00:04:51,50
2022-11-23,00:04:52,50
2022-11-23,00:04:53,50
2022-11-23,00:04:54,50
2022-11-23,00:04:55,50
2022-11-23,00:04:56,50
2022-11-23,00:04:57,50
2022-11-23,00:04:58,50
2022-11-23,00:04:59,50
2022-11-23,00:05:00,50
2022-11-23,00:05:01,50
2022-11-23,00:05:02,50
2022-11-23,00:05:03,50
2022-11-23,00:05:04,50
2022-11-23,00:05:05,50
2022-11-23,00:05:06,50
2022-11-23,00:05:07,50
2022-11-23,00:05:08,50
2022-11-23,00:05:09,50
2022-11-23,00:05:10,50
2022-11-23,00:05:11,50
2022-11-23,00:05:12,50
2022-11-23,00:05:13,50
2022-11-23,00:05:15,50
2022-11-23,00:05:15,50
2022-11-23,00:05:16,50
2022-11-23,00:05:18,50
2022-11-23,00:05:18,50
2022-11-23,00:05:19,50
2022-11-23,00:05:21,50
2022-11-23,00:05:21,50
2022-11-23,00:05:22,50
2022-11-23,00:05:23,50
2022-11-23,00:05:25,50
2022-11-23,00:05:25,50
2022-11-23,00:05:27,50
2022-11-23,00:05:28,50
2022-11-23,00:05:28,50
2022-11-23,00:05:30,50
2022-11-23,00:05:31,50
2022-11-23,00:05:31,50
2022-11-23,00:05:33,50
2022-11-23,00:05:34,50
2022-11-23,00:05:35,50
2022-11-23,00:05:36,50
2022-11-23,00:05:37,50
2022-11-23,00:05:38,50
2022-11-23,00:05:38,50
2022-11-23,00:05:40,50
2022-11-23,00:05:41,50
2022-11-23,00:05:42,50
2022-11-23,00:05:43,50
2022-11-23,00:05:44,50
2022-11-23,00:05:45,50
2022-11-23,00:05:46,50
2022-11-23,00:05:47,50
2022-11-23,00:05:48,50
2022-11-23,00:05:49,50
2022-11-23,00:05:50,50
2022-11-23,00:05:51,50
2022-11-23,00:05:52,50
2022-11-23,00:05:53,50
2022-11-23,00:05:54,50
2022-11-23,00:05:55,50
2022-11-23,00:05:56,50
2022-11-23,00:05:57,50
2022-11-23,00:05:58,50
2022-11-23,00:05:59,50
2022-11-23,00:06:00,50
2022-11-23,00:06:01,50
2022-11-23,00:06:02,50
2022-11-23,00:06:03,50
2022-11-23,00:06:04,50
2022-11-23,00:06:05,50
2022-11-23,00:06:06,50
2022-11-23,00:06:07,50
2022-11-23,00:06:08,50
2022-11-23,00:06:09,50
2022-11-23,00:06:10,50
2022-11-23,00:06:12,50
2022-11-23,00:06:12,50
2022-11-23,00:06:13,50
2022-11-23,00:06:15,50
2022-11-23,00:06:15,50
2022-11-23,00:06:16,50
2022-11-23,00:06:18,50
2022-11-23,00:06:19,50
2022-11-23,00:06:19,50
2022-11-23,00:06:21,50
2022-11-23,00:06:22,50
2022-11-23,00:06:22,50
2022-11-23,00:06:23,50
2022-11-23,00:06:25,50
2022-11-23,00:06:25,50
2022-11-23,00:06:27,50
2022-11-23,00:06:28,50
2022-11-23,00:06:29,50
2022-11-23,00:06:30,50
2022-11-23,00:06:31,50
2022-11-23,00:06:32,50
2022-11-23,00:06:33,50
2022-11-23,00:06:34,50
2022-11-23,00:06:35,50
2022-11-23,00:06:36,50
2022-11-23,00:06:37,50
2022-11-23,00:06:38,50
2022-11-23,00:06:38,50
2022-11-23,00:06:40,50
2022-11-23,00:06:41,50
2022-11-23,00:06:42,50
2022-11-23,00:06:43,50
2022-11-23,00:06:44,50
2022-11-23,00:06:45,50
2022-11-23,00:06:46,50
2022-11-23,00:06:47,50
2022-11-23,00:06:48,50
2022-11-23,00:06:49,50
2022-11-23,00:06:50,50
2022-11-23,00:06:51,50
2022-11-23,00:06:52,50
2022-11-23,00:06:53,50
2022-11-23,00:06:54,50
2022-11-23,00:06:55,50
2022-11-23,00:06:56,50
2022-11-23,00:06:57,50
2022-11-23,00:06:58,50
2022-11-23,00:06:59,50
2022-11-23,00:07:00,50
2022-11-23,00:07:01,50
2022-11-23,00:07:02,50
2022-11-23,00:07:03,50
2022-11-23,00:07:04,50
2022-11-23,00:07:06,50
2022-11-23,00:07:06,50
2022-11-23,00:07:07,50
2022-11-23,00:07:08,50
2022-11-23,00:07:09,50
2022-11-23,00:07:10,50
2022-11-23,00:07:12,50
2022-11-23,00:07:12,50
2022-11-23,00:07:13,50
2022-11-23,00:07:15,50
2022-11-23,00:07:16,50
2022-11-23,00:07:16,50
2022-11-23,00:07:18,50
2022-11-23,00:07:19,50
2022-11-23,00:07:19,50
2022-11-23,00:07:21,50
2022-11-23,00:07:22,50
2022-11-23,00:07:22,50
2022-11-23,00:07:23,50
2022-11-23,00:07:25,50
2022-11-23,00:07:26,50
2022-11-23,00:07:27,50
2022-11-23,00:07:28,50
2022-11-23,00:07:29,50
2022-11-23,00:07:30,50
2022-11-23,00:07:31,50
2022-11-23,00:07:32,50
2022-11-23,00:07:33,50
2022-11-23,00:07:34,50
2022-11-23,00:07:35,50
2022-11-23,00:07:36,50
2022-11-23,00:07:37,50
2022-11-23,00:07:38,50
2022-11-23,00:07:38,50
2022-11-23,00:07:40,50
2022-11-23,00:07:41,50
2022-11-23,00:07:42,50
2022-11-23,00:07:43,50
2022-11-23,00:07:44,50
2022-11-23,00:07:45,50
2022-11-23,00:07:46,50
2022-11-23,00:07:47,50
2022-11-23,00:07:48,50
2022-11-23,00:07:49,50
2022-11-23,00:07:50,50
2022-11-23,00:07:51,50
2022-11-23,00:07:52,50
2022-11-23,00:07:53,50
2022-11-23,00:07:54,50
2022-11-23,00:07:55,50
2022-11-23,00:07:56,50
2022-11-23,00:07:57,50
2022-11-23,00:07:58,50
2022-11-23,00:07:59,50
2022-11-23,00:08:00,50
2022-11-23,00:08:01,60
2022-11-23,00:08:03,60
2022-11-23,00:08:03,60
2022-11-23,00:08:04,60
2022-11-23,00:08:06,60
2022-11-23,00:08:06,60
2022-11-23,00:08:07,60
2022-11-23,00:08:08,60
2022-11-23,00:08:09,60
2022-11-23,00:08:10,60
2022-11-23,00:08:12,60
2022-11-23,00:08:13,60
2022-11-23,00:08:13,60
2022-11-23,00:08:15,60
2022-11-23,00:08:16,60
2022-11-23,00:08:16,60
2022-11-23,00:08:18,60
2022-11-23,00:08:19,60
2022-11-23,00:08:19,60
2022-11-23,00:08:21,60
2022-11-23,00:08:22,60
2022-11-23,00:08:23,60
2022-11-23,00:08:23,60
2022-11-23,00:08:25,60
2022-11-23,00:08:26,60
2022-11-23,00:08:27,60
2022-11-23,00:08:28,60
2022-11-23,00:08:29,60
2022-11-23,00:08:30,60
2022-11-23,00:08:31,60
2022-11-23,00:08:32,60
2022-11-23,00:08:33,60
2022-11-23,00:08:34,60
2022-11-23,00:08:35,60
2022-11-23,00:08:36,60
2022-11-23,00:08:37,60
2022-11-23,00:08:38,60
2022-11-23,00:08:39,60
2022-11-23,00:08:40,60
2022-11-23,00:08:41,60
2022-11-23,00:08:42,60
2022-11-23,00:08:43,60
2022-11-23,00:08:44,60
2022-11-23,00:08:45,60
2022-11-23,00:08:46,60
2022-11-23,00:08:47,60
2022-11-23,00:08:48,60
2022-11-23,00:08:49,60
2022-11-23,00:08:50,60
2022-11-23,00:08:51,60
2022-11-23,00:08:52,60
2022-11-23,00:08:53,60
2022-11-23,00:08:54,60
2022-11-23,00:08:55,60
2022-11-23,00:08:56,60
2022-11-23,00:08:57,60
2022-11-23,00:08:58,60
2022-11-23,00:08:59,60
2022-11-23,00:09:00,60
2022-11-23,00:09:01,60
2022-11-23,00:09:03,60
2022-11-23,00:09:03,60
2022-11-23,00:09:04,60
2022-11-23,00:09:06,60
2022-11-23,00:09:06,60
2022-11-23,00:09:07,60
2022-11-23,00:09:08,60
2022-11-23,00:09:09,60
2022-11-23,00:09:10,60
2022-11-23,00:09:12,60
2022-11-23,00:09:12,60
2022-11-23,00:09:13,60
2022-11-23,00:09:15,60
2022-11-23,00:09:15,60
2022-11-23,00:09:16,60
2022-11-23,00:09:18,60
2022-11-23,00:09:18,60
2022-11-23,00:09:19,60
2022-11-23,00:09:21,60
2022-11-23,00:09:22,60
2022-11-23,00:09:22,60
2022-11-23,00:09:23,60
2022-11-23,00:09:25,60
2022-11-23,00:09:25,60
2022-11-23,00:09:27,60
2022-11-23,00:09:28,60
2022-11-23,00:09:28,60
2022-11-23,00:09:30,60
2022-11-23,00:09:31,60
2022-11-23,00:09:31,60
2022-11-23,00:09:33,60
2022-11-23,00:09:34,60
2022-11-23,00:09:35,60
2022-11-23,00:09:36,60
2022-11-23,00:09:37,60
2022-11-23,00:09:38,60
2022-11-23,00:09:38,60
2022-11-23,00:09:40,60
2022-11-23,00:09:41,60
2022-11-23,00:09:42,60
2022-11-23,00:09:43,60
2022-11-23,00:09:44,60
2022-11-23,00:09:45,60
2022-11-23,00:09:46,60
2022-11-23,00:09:47,60
2022-11-23,00:09:48,60
2022-11-23,00:09:49,60
2022-11-23,00:09:50,60
2022-11-23,00:09:51,60
2022-11-23,00:09:52,60
2022-11-23,00:09:53,60
2022-11-23,00:09:54,60
2022-11-23,00:09:55,60
2022-11-23,00:09:56,60
2022-11-23,00:09:57,60
2022-11-23,00:09:58,60
2022-11-23,00:09:59,60
2022-11-23,00:10:00,60
2022-11-23,00:10:01,60
2022-11-23,00:10:02,60
2022-11-23,00:10:03,60
2022-11-23,00:10:04,60
2022-11-23,00:10:05,60
2022-11-23,00:10:06,60
2022-11-23,00:10:07,60
2022-11-23,00:10:08,60
2022-11-23,00:10:09,60
2022-11-23,00:10:10,60
2022-11-23,00:10:11,60
2022-11-23,00:10:12,60
2022-11-23,00:10:13,60
2022-11-23,00:10:14,60
2022-11-23,00:10:15,60
2022-11-23,00:10:16,60
2022-11-23,00:10:18,60
2022-11-23,00:10:18,60
2022-11-23,00:10:19,60
2022-11-23,00:10:21,60
2022-11-23,00:10:21,60
2022-11-23,00:10:22,60
2022-11-23,00:10:23,60
2022-11-23,00:10:24,60
2022-11-23,00:10:25,60
2022-11-23,00:10:27,60
2022-11-23,00:10:27,60
2022-11-23,00:10:28,60
2022-11-23,00:10:30,60
2022-11-23,00:10:30,60
2022-11-23,00:10:31,60
2022-11-23,00:10:33,60
2022-11-23,00:10:33,60
2022-11-23,00:10:34,60
2022-11-23,00:10:36,60
2022-11-23,00:10:37,60
2022-11-23,00:10:37,60
2022-11-23,00:10:38,60
2022-11-23,00:10:40,60
2022-11-23,00:10:40,60
2022-11-23,00:10:42,60
2022-11-23,00:10:43,60
2022-11-23,00:10:43,60
2022-11-23,00:10:45,60
2022-11-23,00:10:46,60
2022-11-23,00:10:47,60
2022-11-23,00:10:48,60
2022-11-23,00:10:49,60
2022-11-23,00:10:50,60
2022-11-23,00:10:51,60
2022-11-23,00:10:52,60
2022-11-23,00:10:53,60
2022-11-23,00:10:53,60
2022-11-23,00:10:55,60
2022-11-23,00:10:56,60
2022-11-23,00:10:57,60
2022-11-23,00:10:58,60
2022-11-23,00:10:59,60
2022-11-23,00:11:00,60
2022-11-23,00:11:01,60
2022-11-23,00:11:02,60
2022-11-23,00:11:03,60
2022-11-23,00:11:04,60
2022-11-23,00:11:05,60
2022-11-23,00:11:06,60
2022-11-23,00:11:07,60
2022-11-23,00:11:08,60
2022-11-23,00:11:09,60
2022-11-23,00:11:10,60
2022-11-23,00:11:11,60
2022-11-23,00:11:12,60
2022-11-23,00:11:13,60
2022-11-23,00:11:14,60
2022-11-23,00:11:15,60
2022-11-23,00:11:16,60
2022-11-23,00:11:17,60
2022-11-23,00:11:18,60
2022-11-23,00:11:19,60
2022-11-23,00:11:20,60
2022-11-23,00:11:21,60
2022-11-23,00:11:22,60
2022-11-23,00:11:23,60
2022-11-23,00:11:24,60
2022-11-23,00:11:25,60
2022-11-23,00:11:26,60
2022-11-23,00:11:27,60
2022-11-23,00:11:28,60
2022-11-23,00:11:30,60
2022-11-23,00:11:30,60
2022-11-23,00:11:31,60
2022-11-23,00:11:33,60
2022-11-23,00:11:33,60
2022-11-23,00:11:34,60
2022-11-23,00:11:36,60
2022-11-23,00:11:36,60
2022-11-23,00:11:37,60
2022-11-23,00:11:38,60
2022-11-23,00:11:39,60
2022-11-23,00:11:40,60
2022-11-23,00:11:42,60
2022-11-23,00:11:43,60
2022-11-23,00:11:43,60
2022-11-23,00:11:45,60
2022-11-23,00:11:46,60
2022-11-23,00:11:46,60
2022-11-23,00:11:48,60
2022-11-23,00:11:49,60
2022-11-23,00:11:49,60
2022-11-23,00:11:51,60
2022-11-23,00:11:52,60
2022-11-23,00:11:52,60
2022-11-23,00:11:53,60
2022-11-23,00:11:55,60
2022-11-23,00:11:56,60
2022-11-23,00:11:57,60
2022-11-23,00:11:58,60
2022-11-23,00:11:59,60
2022-11-23,00:12:00,70
2022-11-23,00:12:01,70
2022-11-23,00:12:02,70
2022-11-23,00:12:03,70
2022-11-23,00:12:04,70
2022-11-23,00:12:05,70
2022-11-23,00:12:06,70
2022-11-23,00:12:07,70
2022-11-23,00:12:08,70
2022-11-23,00:12:09,70
2022-11-23,00:12:10,70
2022-11-23,00:12:11,70
2022-11-23,00:12:12,70
2022-11-23,00:12:13,70
2022-11-23,00:12:14,70
2022-11-23,00:12:15,70
2022-11-23,00:12:16,70
2022-11-23,00:12:17,70
2022-11-23,00:12:18,70
2022-11-23,00:12:19,70
2022-11-23,00:12:20,70
2022-11-23,00:12:21,70
2022-11-23,00:12:22,70
2022-11-23,00:12:23,70
2022-11-23,00:12:24,70
2022-11-23,00:12:25,70
2022-11-23,00:12:26,70
2022-11-23,00:12:27,70
2022-11-23,00:12:28,70
2022-11-23,00:12:30,70
2022-11-23,00:12:30,70
2022-11-23,00:12:31,70
2022-11-23,00:12:33,70
2022-11-23,00:12:33,70
2022-11-23,00:12:34,70
2022-11-23,00:12:36,70
2022-11-23,00:12:36,70
2022-11-23,00:12:37,70
2022-11-23,00:12:38,70
2022-11-23,00:12:39,70
2022-11-23,00:12:40,70
2022-11-23,00:12:42,70
2022-11-23,00:12:43,70
2022-11-23,00:12:43,70
2022-11-23,00:12:45,70
2022-11-23,00:12:46,70
2022-11-23,00:12:46,70
2022-11-23,00:12:48,70
2022-11-23,00:12:49,70
2022-11-23,00:12:49,70
2022-11-23,00:12:51,70
2022-11-23,00:12:52,70
2022-11-23,00:12:52,70
2022-11-23,00:12:53,70
2022-11-23,00:12:55,70
2022-11-23,00:12:56,70
2022-11-23,00:12:57,70
2022-11-23,00:12:58,70
2022-11-23,00:12:59,70
2022-11-23,00:13:00,70
2022-11-23,00:13:01,70
2022-11-23,00:13:02,70
2022-11-23,00:13:03,70
2022-11-23,00:13:04,70
2022-11-23,00:13:05,70
2022-11-23,00:13:06,70
2022-11-23,00:13:07,70
2022-11-23,00:13:08,70
2022-11-23,00:13:09,70
2022-11-23,00:13:10,70
2022-11-23,00:13:11,70
2022-11-23,00:13:12,70
2022-11-23,00:13:13,70
2022-11-23,00:13:14,70
2022-11-23,00:13:15,70
2022-11-23,00:13:16,70
2022-11-23,00:13:17,70
2022-11-23,00:13:18,70
2022-11-23,00:13:19,70
2022-11-23,00:13:20,70
2022-11-23,00:13:21,70
2022-11-23,00:13:22,70
2022-11-23,00:13:23,70
2022-11-23,00:13:24,70
2022-11-23,00:13:25,70
2022-11-23,00:13:26,70
2022-11-23,00:13:27,70
2022-11-23,00:13:28,70
2022-11-23,00:13:29,70
2022-11-23,00:13:30,70
2022-11-23,00:13:31,70
2022-11-23,00:13:32,70
2022-11-23,00:13:33,70
2022-11-23,00:13:34,70
2022-11-23,00:13:35,70
2022-11-23,00:13:36,70
2022-11-23,00:13:37,70
2022-11-23,00:13:38,70
2022-11-23,00:13:39,70
2022-11-23,00:13:40,70
2022-11-23,00:13:42,70
2022-11-23,00:13:42,70
2022-11-23,00:13:43,70
2022-11-23,00:13:45,70
2022-11-23,00:13:45,70
2022-11-23,00:13:46,70
2022-11-23,00:13:48,70
2022-11-23,00:13:48,70
2022-11-23,00:13:49,70
2022-11-23,00:13:51,70
2022-11-23,00:13:51,70
2022-11-23,00:13:52,70
2022-11-23,00:13:53,70
2022-11-23,00:13:55,70
2022-11-23,00:13:55,70
2022-11-23,00:13:57,70
2022-11-23,00:13:58,70
2022-11-23,00:13:58,70
2022-11-23,00:14:00,70
2022-11-23,00:14:01,70
2022-11-23,00:14:01,70
2022-11-23,00:14:03,70
2022-11-23,00:14:04,70
2022-11-23,00:14:04,70
2022-11-23,00:14:06,70
2022-11-23,00:14:07,70
2022-11-23,00:14:08,70
2022-11-23,00:14:08,70
2022-11-23,00:14:10,70
2022-11-23,00:14:11,70
2022-11-23,00:14:12,70
2022-11-23,00:14:13,70
2022-11-23,00:14:14,70
2022-11-23,00:14:15,70
2022-11-23,00:14:16,70
2022-11-23,00:14:17,70
2022-11-23,00:14:18,70
2022-11-23,00:14:19,70
2022-11-23,00:14:20,70
2022-11-23,00:14:21,70
2022-11-23,00:14:22,70
2022-11-23,00:14:23,70
2022-11-23,00:14:24,70
2022-11-23,00:14:25,70
2022-11-23,00:14:26,70
2022-11-23,00:14:27,70
2022-11-23,00:14:28,70
2022-11-23,00:14:29,70
2022-11-23,00:14:30,70
2022-11-23,00:14:31,70
2022-11-23,00:14:32,70
2022-11-23,00:14:33,70
2022-11-23,00:14:34,70
2022-11-23,00:14:35,70
2022-11-23,00:14:36,70
2022-11-23,00:14:37,70
2022-11-23,00:14:38,70
2022-11-23,00:14:39,70
2022-11-23,00:14:40,70
2022-11-23,00:14:41,70
2022-11-23,00:14:42,70
2022-11-23,00:14:43,70
2022-11-23,00:14:45,70
2022-11-23,00:14:45,70
2022-11-23,00:14:46,70
2022-11-23,00:14:48,70
2022-11-23,00:14:48,70
2022-11-23,00:14:49,70
2022-11-23,00:14:51,70
2022-11-23,00:14:52,70
2022-11-23,00:14:52,70
2022-11-23,00:14:53,70
2022-11-23,00:14:55,70
2022-11-23,00:14:55,70
2022-11-23,00:14:57,70
2022-11-23,00:14:58,70
2022-11-23,00:14:58,70
2022-11-23,00:15:00,70
2022-11-23,00:15:01,70
2022-11-23,00:15:01,70
2022-11-23,00:15:03,70
2022-11-23,00:15:04,70
2022-11-23,00:15:04,70
2022-11-23,00:15:06,70
2022-11-23,00:15:07,70
2022-11-23,00:15:08,70
2022-11-23,00:15:08,70
2022-11-23,00:15:10,70
2022-11-23,00:15:11,70
2022-11-23,00:15:12,70
2022-11-23,00:15:13,70
2022-11-23,00:15:14,70
2022-11-23,00:15:15,70
2022-11-23,00:15:16,70
2022-11-23,00:15:17,70
2022-11-23,00:15:18,70
2022-11-23,00:15:19,70
2022-11-23,00:15:20,70
2022-11-23,00:15:21,70
2022-11-23,00:15:22,70
2022-11-23,00:15:23,70
2022-11-23,00:15:24,70
2022-11-23,00:15:25,70
2022-11-23,00:15:26,70
2022-11-23,00:15:27,70
2022-11-23,00:15:28,70
2022-11-23,00:15:29,70
2022-11-23,00:15:30,70
